TABLE_NAME;TABLE_TYPE;TABLE_LABEL;TABLE_DESCRIPTION;FIELD_NAME;FIELD_TYPE;FIELD_LABEL;FIELD_DESCRIPTION;EXPRESSION;HIDDEN;ICON;ALIAS;FOLDER;ROLE
TEC_CONTRACT;Final;;;EARLY_WDRWL_TYPE_CD;characterLength16;Type de RA applicable;;[DATA].[AG].[CSHMTG.EARLY_WDRWL_TYPE_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;EARLY_WDRWL_PENALITY_RATE;decimal;Taux de pénalité du RA;;[DATA].[AG].[CSHMTG.EARLY_WDRWL_PENALITY_RATE];false;Attribute;;;Field
TEC_CONTRACT;Final;;;TFRT_DT;date;Date de transfert du PEL;Date de transfert entrant du PEL;[DATA].[AG].[CSHMTG.TFRT_DT];false;Attribute;;;Field
TEC_CONTRACT;Final;;;INIT_PMT_AMT;decimal;Montant Versement initial;;[DATA].[AG].[CSHMTG.INIT_PMT_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;INIT_PMT_EURO_AMT;decimal;Montant versement initial (euro);;[DATA].[AG].[CSHMTG.INIT_PMT_EURO_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;GOVT_PREM_RATE;decimal;Taux de la prime;Taux de la prime d'Etat for les PEL/CEL;[DATA].[AG].[CSHMTG.GOVT_PREM_RATE];false;Attribute;;;Field
TEC_CONTRACT;Final;;;BNK_INCRD_RATE;decimal;Taux banque majoré;Taux intégrant la majoration de la prime d'État for ;[DATA].[AG].[CSHMTG.BNK_INCRD_RATE];false;Attribute;;;Field
TEC_CONTRACT;Final;;;PLND_PMT_PERIODCITY_CD;characterLength16;Périodicité de l'abonnement;Périodicité de l'abonnement;[DATA].[AG].[CSHMTG.PLND_PMT_PERIODCITY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;STTM_DT;date;;;[DATA].[AG].[CSHMTG.STTM_DT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;STTM_TYPE_CD;characterLength16;;;[DATA].[AG].[CSHMTG.STTM_TYPE_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;POSTNG_ENT_ID;characterLength16;;;[DATA].[AG].[CSHMTG.POSTNG_ENT_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;ENT_ID;int32;;;[DATA].[AG].[CSHMTG.ENT_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;FLOW_TYPE_CD;characterLength16;;;[DATA].[AG].[CSHMTG.FLOW_TYPE_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;FLOW_SCOPE;characterLength16;;;[DATA].[AG].[CSHMTG.FLOW_SCOPE];true;Attribute;;;Field
TEC_CONTRACT;Final;;;SOURCE_SYSTEM;characterLength16;;;[DATA].[AG].[CSHMTG.SOURCE_SYSTEM];true;Attribute;;;Field
TEC_CONTRACT;Final;;;STATUS;characterLength16;;;[DATA].[AG].[CSHMTG.STATUS];true;Attribute;;;Field
TEC_CONTRACT;Final;;;LINE_NUMBER;int32;;;[DATA].[AG].[CSHMTG.LINE_NUMBER];true;Attribute;;;Field
TEC_CONTRACT;Final;;;FILE_ID;int32;;;[DATA].[AG].[CSHMTG.FILE_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;JOB_ID;int32;;;[DATA].[AG].[CSHMTG.JOB_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;BEGIN_TT;timeStampTZ;;;[DATA].[AG].[CSHMTG.BEGIN_TT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;END_TT;timeStampTZ;;;[DATA].[AG].[CSHMTG.END_TT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;AGMT_ID;characterLength16;;;[DATA].[AG].[DVT.AGMT_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;BORWG_LEG_INIT_BLNCG_PMT_AMT;decimal;Balancing Payment initiale en dev. de paiement - Jambe pay.;Non renseigné;[DATA].[AG].[DVT.BORWG_LEG_INIT_BLNCG_PMT_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;BORWG_LEG_INIT_BLNCG_PMT_EURO_AMT;decimal;Balancing Payment initiale en dev. de paiement - Jambe pay (euro);;[DATA].[AG].[DVT.BORWG_LEG_INIT_BLNCG_PMT_EURO_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;BORWG_LEG_INIT_BLNCG_PMT_AMT_CURY_CD;characterLength16;Devise de paiement Balancing Payment initiale - Jambe pay.;;[DATA].[AG].[DVT.BORWG_LEG_INIT_BLNCG_PMT_AMT_CURY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;LENDG_LEG_INIT_BLNCG_PMT_AMT;decimal;Balancing Payment initiale en dev. de paiement - Jambe rec.;Non renseigné;[DATA].[AG].[DVT.LENDG_LEG_INIT_BLNCG_PMT_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;LENDG_LEG_INIT_BLNCG_PMT_EURO_AMT;decimal;Balancing Payment initiale en dev. de paiement - Jambe rec. (euro);;[DATA].[AG].[DVT.LENDG_LEG_INIT_BLNCG_PMT_EURO_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;LENDG_LEG_INIT_BLNCG_PMT_AMT_CURY_CD;characterLength16;Devise de paiement Balancing Payment initiale - Jambe rec.;;[DATA].[AG].[DVT.LENDG_LEG_INIT_BLNCG_PMT_AMT_CURY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;BORWG_LEG_UNWINDING_INIT_BLNCG_PMT_AMT;decimal;Balancing Payment de dénouement - Jambe pay.;;[DATA].[AG].[DVT.BORWG_LEG_UNWINDING_INIT_BLNCG_PMT_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;BORWG_LEG_UNWINDING_INIT_BLNCG_PMT_EURO_AMT;decimal;Balancing Payment de dénouement - Jambe pay. (euro);;[DATA].[AG].[DVT.BORWG_LEG_UNWINDING_INIT_BLNCG_PMT_EURO_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;BORWG_LEG_UNWINDING_INIT_BLNCG_PMT_AMT_CURY_CD;characterLength16;Devise de paiement Balancing Payment de dénouement - Jambe pay.;;[DATA].[AG].[DVT.BORWG_LEG_UNWINDING_INIT_BLNCG_PMT_AMT_CURY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;LENDG_LEG_UNWINDING_INIT_BLNCG_PMT_AMT;decimal;Balancing Payment de dénouement - Jambe rec.;Non renseigné;[DATA].[AG].[DVT.LENDG_LEG_UNWINDING_INIT_BLNCG_PMT_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;LENDG_LEG_UNWINDING_INIT_BLNCG_PMT_EURO_AMT;decimal;Balancing Payment de dénouement - Jambe rec. (euro);Montant contrevalorisé Euro de la Balancing Payment de dénouement perçue ou versée dans le mois :;[DATA].[AG].[DVT.LENDG_LEG_UNWINDING_INIT_BLNCG_PMT_EURO_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;LENDG_LEG_UNWINDING_INIT_BLNCG_PMT_AMT_CURY_CD;characterLength16;Devise de paiement Balancing Payment de dénouement - Jambe rec.;;[DATA].[AG].[DVT.LENDG_LEG_UNWINDING_INIT_BLNCG_PMT_AMT_CURY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;INIT_BLNCG_PMT_RMNG_PRD_NUM;int32;Durée restant à étaler sur la Balancing Payment intiale;;[DATA].[AG].[DVT.INIT_BLNCG_PMT_RMNG_PRD_NUM];false;Attribute;;;Field
TEC_CONTRACT;Final;;;UNWINDING_BLNCG_PMT_RMNG_PRD_NUM;int32;Durée restant à étaler sur la Balancing Payment de dénouement;;[DATA].[AG].[DVT.UNWINDING_BLNCG_PMT_RMNG_PRD_NUM];false;Attribute;;;Field
TEC_CONTRACT;Final;;;INIT_INFLTN_BLNCG_PMT_AMT;decimal;Balancing Payment inflation initiale;;[DATA].[AG].[DVT.INIT_INFLTN_BLNCG_PMT_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;INIT_INFLTN_BLNCG_PMT_EURO_AMT;decimal;Balancing Payment inflation initiale (euro);Composante inflation de la Balancing Payment. Montant de la Balancing Payment liée à l'inflation, en contrevaleur euro.;[DATA].[AG].[DVT.INIT_INFLTN_BLNCG_PMT_EURO_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;EXRCS_STRT_DT;date;Date d'exercice;Non renseigné;[DATA].[AG].[DVT.EXRCS_STRT_DT];false;Attribute;;;Field
TEC_CONTRACT;Final;;;EXRCS_END_DT;date;Date de fin d'exercice;;[DATA].[AG].[DVT.EXRCS_END_DT];false;Attribute;;;Field
TEC_CONTRACT;Final;;;EQTY_SWAP_TYPE_CD;characterLength16;Type d'équity swap;;[DATA].[AG].[DVT.EQTY_SWAP_TYPE_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;DVIDND_SHR_RATE;decimal;Dividende action;Non renseigné;[DATA].[AG].[DVT.DVIDND_SHR_RATE];false;Attribute;;;Field
TEC_CONTRACT;Final;;;DVIDND_PMT_PERIODCITY_CD;characterLength16;Périodicité de paiement du dividende;Non renseigné;[DATA].[AG].[DVT.DVIDND_PMT_PERIODCITY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;SWAP_TYPE_CD;character;Type de SWAP;;[DATA].[AG].[DVT.SWAP_TYPE_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;SETLMT_MODE_CD;character;Mode de règlement;;[DATA].[AG].[DVT.SETLMT_MODE_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;BORWG_LEG_NMNL_HSTCL_AMT;decimal;Montant Nominal historique en devise - Jambe pay.;;[DATA].[AG].[DVT.BORWG_LEG_NMNL_HSTCL_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;BORWG_LEG_NMNL_HSTCL_AMT_CURY_CD;characterLength16;Devise nominal historique - Jambe pay.;;[DATA].[AG].[DVT.BORWG_LEG_NMNL_HSTCL_AMT_CURY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;BORWG_LEG_NMNL_HSTCL_EURO_AMT;decimal;Montant Nominal historique en devise - Jambe pay.(euro);;[DATA].[AG].[DVT.BORWG_LEG_NMNL_HSTCL_EURO_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;LENDG_LEG_NMNL_HSTCL_AMT;decimal;Nominal historique en devise d'origine;Non renseigné;[DATA].[AG].[DVT.LENDG_LEG_NMNL_HSTCL_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;LENDG_LEG_NMNL_HSTCL_AMT_CURY_CD;characterLength16;Devise nominal historique - Jambe Rec.;;[DATA].[AG].[DVT.LENDG_LEG_NMNL_HSTCL_AMT_CURY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;LENDG_LEG_NMNL_HSTCL_EURO_AMT;decimal;Nominal historique en devise - Jambe receveuse (euro);;[DATA].[AG].[DVT.LENDG_LEG_NMNL_HSTCL_EURO_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;STTM_DT;date;;;[DATA].[AG].[DVT.STTM_DT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;STTM_TYPE_CD;characterLength16;;;[DATA].[AG].[DVT.STTM_TYPE_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;POSTNG_ENT_ID;characterLength16;;;[DATA].[AG].[DVT.POSTNG_ENT_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;ENT_ID;int32;;;[DATA].[AG].[DVT.ENT_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;FLOW_TYPE_CD;characterLength16;;;[DATA].[AG].[DVT.FLOW_TYPE_CD];true;Attribute;;;Field
TEC_CONTRACT;Final;;;UPDATE_FLOW_TYPE;characterLength16;;;[DATA].[AG].[DVT.UPDATE_FLOW_TYPE];true;Attribute;;;Field
TEC_CONTRACT;Final;;;FLOW_SCOPE;characterLength16;;;[DATA].[AG].[DVT.FLOW_SCOPE];true;Attribute;;;Field
TEC_CONTRACT;Final;;;SOURCE_SYSTEM;characterLength16;;;[DATA].[AG].[DVT.SOURCE_SYSTEM];true;Attribute;;;Field
TEC_CONTRACT;Final;;;UPDATE_SOURCE_SYSTEM;characterLength16;;;[DATA].[AG].[DVT.UPDATE_SOURCE_SYSTEM];true;Attribute;;;Field
TEC_CONTRACT;Final;;;STATUS;characterLength16;;;[DATA].[AG].[DVT.STATUS];true;Attribute;;;Field
TEC_CONTRACT;Final;;;LINE_NUMBER;int32;;;[DATA].[AG].[DVT.LINE_NUMBER];true;Attribute;;;Field
TEC_CONTRACT;Final;;;FILE_ID;int32;;;[DATA].[AG].[DVT.FILE_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;JOB_ID;int32;;;[DATA].[AG].[DVT.JOB_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;BEGIN_TT;timeStampTZ;;;[DATA].[AG].[DVT.BEGIN_TT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;END_TT;timeStampTZ;;;[DATA].[AG].[DVT.END_TT];true;Attribute;;;Field
TEC_CONTRACT;Final;;;AGMT_ID;characterLength16;;;[DATA].[AG].[INV.AGMT_ID];true;Attribute;;;Field
TEC_CONTRACT;Final;;;FINCL_INSTM_CD;characterLength16;Instrument financier;;[DATA].[AG].[INV.FINCL_INSTM_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;IFRS_INVSTMT_VAL_COA_CD;characterLength16;Code PCCO valeur titre IFRS;Numéro du poste comptable (PCCO) de la Valeur du titre en norme IFRS;[DATA].[AG].[INV.IFRS_INVSTMT_VAL_COA_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;ACQ_COST_AMT;decimal;Montant coût acquisition;;[DATA].[AG].[INV.ACQ_COST_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;ACQ_COST_AMT_CURY_CD;characterLength16;Devise montant coût acquisition;Devise du montant du coût dacquisition;[DATA].[AG].[INV.ACQ_COST_AMT_CURY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;UNDRLY_INVSTMT_PROD_NATR_CD;characterLength16;Nature actif sous jacent;;[DATA].[AG].[INV.UNDRLY_INVSTMT_PROD_NATR_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;TSACTN_DRCTN_CD;characterLength16;Sens Transaction;;[DATA].[AG].[INV.TSACTN_DRCTN_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;RISK_MTGNT_AGMT_IND;character;Indicateur accord collatéralisation;Indicateur permettant de préciser si l'opération de marché entre dans le cadre d'un accord de collatéralisation;[DATA].[AG].[INV.RISK_MTGNT_AGMT_IND];false;Attribute;;;Field
TEC_CONTRACT;Final;;;RISK_MTGNT_AGMT_LOCL_ID;characterLength16;Id Référence contrat collatéralisation;Référence locale du contrat de collatéralisation.;[DATA].[AG].[INV.RISK_MTGNT_AGMT_LOCL_ID];false;Attribute;;;Field
TEC_CONTRACT;Final;;;NETG_AGMT_IND;character;Indicateur accord netting;;[DATA].[AG].[INV.NETG_AGMT_IND];false;Attribute;;;Field
TEC_CONTRACT;Final;;;NETG_AGMT_LOCL_ID;characterLength16;Identifiant local accord netting;;[DATA].[AG].[INV.NETG_AGMT_LOCL_ID];false;Attribute;;;Field
TEC_CONTRACT;Final;;;NETG_AGMT_CURY_CD;characterLength16;Devise accord netting;;[DATA].[AG].[INV.NETG_AGMT_CURY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;REASESMT_PERIODCITY_CD;characterLength16;Périodicité réévaluation;;[DATA].[AG].[INV.REASESMT_PERIODCITY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;LENDG_LEG_UNDRLY_INVSTMT_PROD_NATR_CD;characterLength16;Nature sous-jacent - Jambe prêt.;Ce champ permet didentifier la nature du sous-jacent de la jambe prêteuse et de déterminer la décote relative à lexposition;[DATA].[AG].[INV.LENDG_LEG_UNDRLY_INVSTMT_PROD_NATR_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;LENDG_LEG_STK_EXCH_CD;characterLength16;Bourse cotation - Jambe prêt.;Code du pays de la place boursière sur laquelle sont côtés les titres.;[DATA].[AG].[INV.LENDG_LEG_STK_EXCH_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;LENDG_LEG_STK_INDX_CD;characterLength16;Jambe prêteuse : Indice titres prêt;;[DATA].[AG].[INV.LENDG_LEG_STK_INDX_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;LENDG_LEG_INVSTMT_PROD_ISIN_CD;characterLength16;Code ISIN des titres - Jambe prêt.;;[DATA].[AG].[INV.LENDG_LEG_INVSTMT_PROD_ISIN_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;LENDG_LEG_INVSTMT_PROD_CR_QLTY_CD;characterLength16;Echelon qualité sous-jacent - Jambe prêt.;Correspond à l'échelon de qualité de crédit des titres;[DATA].[AG].[INV.LENDG_LEG_INVSTMT_PROD_CR_QLTY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;LENDG_LEG_UNDRLY_INVSTMT_PROD_MATURTY_DT;date;Jambe prêteuse : Echéance titre sous-jacent;Date d'échéance du titre sous-jacent;[DATA].[AG].[INV.LENDG_LEG_UNDRLY_INVSTMT_PROD_MATURTY_DT];false;Attribute;;;Field
TEC_CONTRACT;Final;;;BORWG_LEG_UNDRLY_INVSTMT_PROD_NATR_CD;characterLength16;Nature du sous-jacent - Jambe emprunteuse;;[DATA].[AG].[INV.BORWG_LEG_UNDRLY_INVSTMT_PROD_NATR_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;BORWG_LEG_STK_EXCH_CD;characterLength16;Bourse cotation - Jambe empr.;;[DATA].[AG].[INV.BORWG_LEG_STK_EXCH_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;BORWG_LEG_STK_INDX_CD;characterLength16;Indice titres prêt - Jambe emprunteuse;;[DATA].[AG].[INV.BORWG_LEG_STK_INDX_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;BORWG_LEG_INVSTMT_PROD_ISIN_CD;characterLength16;Code ISIN titres - Jambe empr.;Code ISIN des titres;[DATA].[AG].[INV.BORWG_LEG_INVSTMT_PROD_ISIN_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;BORWG_LEG_INVSTMT_PROD_CR_QLTY_CD;characterLength16;Code échelon qualité sous-jacent - Jambe empr.;Correspond à l'échelon de qualité de crédit des titres;[DATA].[AG].[INV.BORWG_LEG_INVSTMT_PROD_CR_QLTY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;BORWG_LEG__UNDRLY_INVSTMT_PROD_MATURTY_DT;date;Echéance titre sous-jacent - Jambe emprunteuse;;[DATA].[AG].[INV.BORWG_LEG__UNDRLY_INVSTMT_PROD_MATURTY_DT];false;Attribute;;;Field
TEC_CONTRACT;Final;;;LQDTN_PRD_20D_CD;characterLength16;Période liquidation 20j;;[DATA].[AG].[INV.LQDTN_PRD_20D_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;LQDTN_PRD_X2_CD;characterLength16;Période liquidation x2;Période de liquidation X2;[DATA].[AG].[INV.LQDTN_PRD_X2_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;STRC_TRANSPARNCY_IND;character;;;[DATA].[AG].[INV.STRC_TRANSPARNCY_IND];false;Attribute;;;Field
TEC_CONTRACT;Final;;;PTRMNL_ATNM_IND;character;Indicateur autonomie patrimoniale;;[DATA].[AG].[INV.PTRMNL_ATNM_IND];false;Attribute;;;Field
TEC_CONTRACT;Final;;;ASSET_PORTABL_IND;character;Indicateur portabilité actif;Indicateur de portabilité de lactif en cas de défaut dun membre compensateur (CCP) spécifique familles de risque TRE203/205/206/207;[DATA].[AG].[INV.ASSET_PORTABL_IND];false;Attribute;;;Field
TEC_CONTRACT;Final;;;SGRGTN_IND;character;Indicateur ségrégation;Indicateur de ségrégation;[DATA].[AG].[INV.SGRGTN_IND];false;Attribute;;;Field
TEC_CONTRACT;Final;;;UNDRLY_INVSTMT_PROD_STD_ELGBLY_CD;characterLength16;Eligibilité actif sous jacent std;;[DATA].[AG].[INV.UNDRLY_INVSTMT_PROD_STD_ELGBLY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;UNDRLY_INVSTMT_PROD_ISIN_CD;characterLength16;Référence titre sous jacent;Code ISIN des titres;[DATA].[AG].[INV.UNDRLY_INVSTMT_PROD_ISIN_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;UNDRLY_INVSTMT_PROD_CR_QLTY_CD;characterLength16;Echelon qualité crédit titres sous-jacent;Correspond  à léchelon de qualité de crédit des titres;[DATA].[AG].[INV.UNDRLY_INVSTMT_PROD_CR_QLTY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;UNDRLY_INVSTMT_PROD_ISSUG_MATURTY_DT;date;Echéance titre sous-jacent;;[DATA].[AG].[INV.UNDRLY_INVSTMT_PROD_ISSUG_MATURTY_DT];false;Attribute;;;Field
TEC_CONTRACT;Final;;;UNDRLY_INVSTMT_PROD_STK_INDX_CD;characterLength16;Indice boursier titres sous-jacent;;[DATA].[AG].[INV.UNDRLY_INVSTMT_PROD_STK_INDX_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;UNDRLY_INVSTMT_PROD_STK_EXCH_CD;characterLength16;Bourse cotation titres sous-jacent;Code du pays de la place boursière sur laquelle sont côtés les titres.;[DATA].[AG].[INV.UNDRLY_INVSTMT_PROD_STK_EXCH_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;LEGL_OPNIN_IND;character;Indicateur opinion juridique;;[DATA].[AG].[INV.LEGL_OPNIN_IND];false;Attribute;;;Field
TEC_CONTRACT;Final;;;ADVRS_CORRL_SPCFC_RISK_IND;character;Indicateur risque spécifique corrélation défavorable;;[DATA].[AG].[INV.ADVRS_CORRL_SPCFC_RISK_IND];false;Attribute;;;Field
TEC_CONTRACT;Final;;;DERVTV_SBTYPE_CD;characterLength16;Type dérivé de crédit;;[DATA].[AG].[INV.DERVTV_SBTYPE_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;CDS_SETLMT_IND;character;Indicateur dénouement CDS;;[DATA].[AG].[INV.CDS_SETLMT_IND];false;Attribute;;;Field
TEC_CONTRACT;Final;;;CR_DERVTV_CVA_ELGBLY_CD;characterLength16;Eligibilité derivée crédit CVA;;[DATA].[AG].[INV.CR_DERVTV_CVA_ELGBLY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;DERVTV_MKT_SPRD_AMT;decimal;Spread marché dérivé;;[DATA].[AG].[INV.DERVTV_MKT_SPRD_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;BUY_LEG_NMNL_AMT;decimal;Montant notionnel jambe achetée;;[DATA].[AG].[INV.BUY_LEG_NMNL_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;BUY_LEG_NMNL_AMT_CURY_CD;characterLength16;Devise montant notionnel jambe achetée;Devise du montant du notionnel de la jambe payée;[DATA].[AG].[INV.BUY_LEG_NMNL_AMT_CURY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;SEL_LEG_NMNL_AMT;decimal;Montant notionnel jambe vendue;;[DATA].[AG].[INV.SEL_LEG_NMNL_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;SEL_LEG_NMNL_AMT_CURY_CD;characterLength16;Devise montant notionnel jambe vendue;Devise du montant du notionnel de la jambe vendue;[DATA].[AG].[INV.SEL_LEG_NMNL_AMT_CURY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;SWAP_OBLGTN_SBTYPE_CD;characterLength16;Type swap;;[DATA].[AG].[INV.SWAP_OBLGTN_SBTYPE_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;OPTN_NATR_CD;characterLength16;Nature option;;[DATA].[AG].[INV.OPTN_NATR_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;OPTN_PUT_CALL_TYPE_CD;characterLength16;Option call put;;[DATA].[AG].[INV.OPTN_PUT_CALL_TYPE_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;PD_RATE_TYPE_CD;characterLength16;Type taux payé;Type du taux payé;[DATA].[AG].[INV.PD_RATE_TYPE_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;PD_RATE_ID;characterLength16;Identifiant taux payé;Référence du taux payé;[DATA].[AG].[INV.PD_RATE_ID];false;Attribute;;;Field
TEC_CONTRACT;Final;;;RECVD_RATE_TYPE_CD;characterLength16;Type taux reçu;;[DATA].[AG].[INV.RECVD_RATE_TYPE_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;RECVD_RATE_ID;characterLength16;Identifiant taux reçu;;[DATA].[AG].[INV.RECVD_RATE_ID];false;Attribute;;;Field
TEC_CONTRACT;Final;;;BUY_NOTL_QTY;decimal;Quantité à recevoir;Quantité à recevoir;[DATA].[AG].[INV.BUY_NOTL_QTY];false;Attribute;;;Field
TEC_CONTRACT;Final;;;BUY_NOTL_UOM_TYPE_CD;characterLength16;Unité mesure quantité à recevoir;;[DATA].[AG].[INV.BUY_NOTL_UOM_TYPE_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;SEL_NOTL_QTY;decimal;Quantité à livrer;;[DATA].[AG].[INV.SEL_NOTL_QTY];false;Attribute;;;Field
TEC_CONTRACT;Final;;;SEL_NOTL_UOM_TYPE_CD;characterLength16;Unité mesure quantité à livrer;;[DATA].[AG].[INV.SEL_NOTL_UOM_TYPE_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;IMPARD_SCURTY_IND;character;Indicateur titre déprécié;;[DATA].[AG].[INV.IMPARD_SCURTY_IND];false;Attribute;;;Field
TEC_CONTRACT;Final;;;OPTN_EXRCS_TYPE_CD;characterLength16;Type exercice option;;[DATA].[AG].[INV.OPTN_EXRCS_TYPE_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;MRGN_CALL_TRIGRING_THRSH_AMT;decimal;Seuil déclenchement appel marge;;[DATA].[AG].[INV.MRGN_CALL_TRIGRING_THRSH_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;MRGN_CALL_TRIGRING_THRSH_AMT_CURY_CD;characterLength16;Devise seuil déclenchement appel marge;Devise du seuil de déclenchement de l'appel de marge;[DATA].[AG].[INV.MRGN_CALL_TRIGRING_THRSH_AMT_CURY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;MRGN_CALL_TFRT_MINIMAL_AMT;decimal;Montant minimum transfert appel marge;Montant minimum de transfert d'appel de marge;[DATA].[AG].[INV.MRGN_CALL_TFRT_MINIMAL_AMT];false;Fact;;;Field
TEC_CONTRACT;Final;;;MRGN_CALL_TFRT_MINIMAL_AMT_CURY_CD;characterLength16;Devise seuil montant minimum transfert;;[DATA].[AG].[INV.MRGN_CALL_TFRT_MINIMAL_AMT_CURY_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;PUDNT_VALUT_ELGBLY_IND;character;Indicateur éligibilité Prudent Valuation;Indicateur d' éligibilité à la Prudent Valuation;[DATA].[AG].[INV.PUDNT_VALUT_ELGBLY_IND];false;Attribute;;;Field
TEC_CONTRACT;Final;;;PRUDNT_VALUT_EXMPTN_RSN_CD;characterLength16;Motif exemption ajustement juste valeur;;[DATA].[AG].[INV.PRUDNT_VALUT_EXMPTN_RSN_CD];false;Attribute;;;Field
TEC_CONTRACT;Final;;;PRUDNT_VALUT_MODE_IND;character;Indicateur hiérarchie juste valeur;;[DATA].[AG].[INV.PRUDNT_VALUT_MODE_IND];false;Attribute;;;Field
TEC_CONTRACT;Final;;;PROD_CMPLXY_CD;characterLength16;Complexité produit;;[DATA].[AG].[INV.PROD_CMPLXY_CD];false;Attribute;;;Field
