TABLE_NAME;TABLE_TYPE;TABLE_LABEL;TABLE_DESCRIPTION;FIELD_ID;FIELD_NAME;FIELD_TYPE;FIELD_LABEL;FIELD_DESCRIPTION;EXPRESSION;HIDDEN;ICON;ALIAS;FOLDER;ROLE
TEC_CONTRACT;Final;;;AG.CRA.FRST_UNPD_DRWN_DT;FRST_UNPD_DRWN_DT;date;Date premier arriéré paiement;Date du 1er arriéré de paiement;[DATA].[AG].[CRA.FRST_UNPD_DRWN_DT];false;Attribute;FRST_UNPD_DRWN_DT;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.CRA.REMDTN_PLN_STRT_DT;REMDTN_PLN_STRT_DT;date;Date restructuration;;[DATA].[AG].[CRA.REMDTN_PLN_STRT_DT];false;Attribute;REMDTN_PLN_STRT_DT;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.AST.ASSET_RVW_DT;ASSET_RVW_DT;date;Date revalorisation bien;;[DATA].[AG].[AST.ASSET_RVW_DT];false;Attribute;ASSET_RVW_DT;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.AGMT_SIGND_DT;AGMT_SIGND_DT;date;Date signature contrat;Date de signature du contrat entre les partis;[DATA].[AG].[AGMT_SIGND_DT];false;Attribute;AGMT_SIGND_DT;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.CRA.PRBTARY_PRD_END_DT;PRBTARY_PRD_END_DT;date;Date sortie créance période probatoire;;[DATA].[AG].[CRA.PRBTARY_PRD_END_DT];false;Attribute;PRBTARY_PRD_END_DT;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.CRA.PRGTR_PRD_END_DT;PRGTR_PRD_END_DT;date;Date sortie créance période purgatoire;;[DATA].[AG].[CRA.PRGTR_PRD_END_DT];false;Attribute;PRGTR_PRD_END_DT;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.CRA.FRBRNC_THRTCL_END_DT;FRBRNC_THRTCL_END_DT;date;Date théorique de fin de situation forborne;;[DATA].[AG].[CRA.FRBRNC_THRTCL_END_DT];false;Attribute;FRBRNC_THRTCL_END_DT;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.VAL_DT;VAL_DT;date;Date valeur;Date de valeur;[DATA].[AG].[VAL_DT];false;Attribute;VAL_DT;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.INV.UNDRLY_INVSTMT_PROD_ISSUG_MATURTY_DT;UNDRLY_INVSTMT_PROD_ISSUG_MATURTY_DT;date;Echéance titre sous-jacent;;[DATA].[AG].[INV.UNDRLY_INVSTMT_PROD_ISSUG_MATURTY_DT];false;Attribute;UNDRLY_INVSTMT_PROD_ISSUG_MATURTY_DT;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.INV.BORWG_LEG__UNDRLY_INVSTMT_PROD_MATURTY_DT;BORWG_LEG__UNDRLY_INVSTMT_PROD_MATURTY_DT;date;Echéance titre sous-jacent - Jambe emprunteuse;;[DATA].[AG].[INV.BORWG_LEG__UNDRLY_INVSTMT_PROD_MATURTY_DT];false;Attribute;BORWG_LEG__UNDRLY_INVSTMT_PROD_MATURTY_DT;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.INV.LENDG_LEG_UNDRLY_INVSTMT_PROD_MATURTY_DT;LENDG_LEG_UNDRLY_INVSTMT_PROD_MATURTY_DT;date;Jambe prêteuse : Echéance titre sous-jacent;Date d'échéance du titre sous-jacent;[DATA].[AG].[INV.LENDG_LEG_UNDRLY_INVSTMT_PROD_MATURTY_DT];false;Attribute;LENDG_LEG_UNDRLY_INVSTMT_PROD_MATURTY_DT;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.FIXG_NXT_DT;FIXG_NXT_DT;date;Prochaine date de  fixing de l'index;;[DATA].[AG].[FIXG_NXT_DT];false;Attribute;FIXG_NXT_DT;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.BORWG_LEG_FIXG_NXT_DT;BORWG_LEG_FIXG_NXT_DT;date;Prochaine date de fixing - Jambe emprunteuse;;[DATA].[AG].[BORWG_LEG_FIXG_NXT_DT];false;Attribute;BORWG_LEG_FIXG_NXT_DT;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.LENDG_LEG_FIXG_NXT_DT;LENDG_LEG_FIXG_NXT_DT;date;Prochaine date de fixing - Jambe prêteuse;;[DATA].[AG].[LENDG_LEG_FIXG_NXT_DT];false;Attribute;LENDG_LEG_FIXG_NXT_DT;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.BORWG_LEG_INT_CPTLZN_NXT_DT;BORWG_LEG_INT_CPTLZN_NXT_DT;date;Prochaine date de paiement/capitalisation intérêts - Jambe empr.;Non renseigné;[DATA].[AG].[BORWG_LEG_INT_CPTLZN_NXT_DT];false;Attribute;BORWG_LEG_INT_CPTLZN_NXT_DT;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.INT_CPTLZN_NXT_DT;INT_CPTLZN_NXT_DT;date;Prochaine date de paiement/capitalisation des intérêts;Date à laquelle le prochain paiement ou la prochaine capitalisation d'intérêts aura lieu;[DATA].[AG].[INT_CPTLZN_NXT_DT];false;Attribute;INT_CPTLZN_NXT_DT;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.LENDG_LEG_INT_CPTLZN_NXT_DT;LENDG_LEG_INT_CPTLZN_NXT_DT;date;Prochaine date Paiement/capitalisation Intérêts - Jambe prêt.;Non renseigné;[DATA].[AG].[LENDG_LEG_INT_CPTLZN_NXT_DT];false;Attribute;LENDG_LEG_INT_CPTLZN_NXT_DT;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.CRA.DFRL_DURTN_NUM;DFRL_DURTN_NUM;characterLength16;Durée Deferral au cours du prêt;La durée du Deferral au cours du prêt doit être renseignée dès la mise en place du Deferral. La durée du Deferral est incluse dans la durée initiale du prêt.;[DATA].[AG].[CRA.DFRL_DURTN_NUM];false;Attribute;DFRL_DURTN_NUM;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.CRA.SEC_DFRL_DURTN_NUM;SEC_DFRL_DURTN_NUM;characterLength16;Durée deuxième Deferral;;[DATA].[AG].[CRA.SEC_DFRL_DURTN_NUM];false;Attribute;SEC_DFRL_DURTN_NUM;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.CRA.GRC_PRD_MAXM_DURTN_NUM;GRC_PRD_MAXM_DURTN_NUM;characterLength16;Durée maximum de la période danticipation;;[DATA].[AG].[CRA.GRC_PRD_MAXM_DURTN_NUM];false;Attribute;GRC_PRD_MAXM_DURTN_NUM;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.CRA.FRST_DFRL_DURTN_NUM;FRST_DFRL_DURTN_NUM;characterLength16;Durée premier Deferral;;[DATA].[AG].[CRA.FRST_DFRL_DURTN_NUM];false;Attribute;FRST_DFRL_DURTN_NUM;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.CRA.GRC_PRD_ACTL_DURTN_NUM;GRC_PRD_ACTL_DURTN_NUM;characterLength16;Durée réelle de la période danticipation;Durée réelle, en mois, mise à jour à la fin de la période d'anticipation;[DATA].[AG].[CRA.GRC_PRD_ACTL_DURTN_NUM];false;Attribute;GRC_PRD_ACTL_DURTN_NUM;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.DAYS_INIT_DURTN_NUM;DAYS_INIT_DURTN_NUM;int32;Durée initiale du contrat en jours;;[DATA].[AG].[DAYS_INIT_DURTN_NUM];false;Attribute;DAYS_INIT_DURTN_NUM;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.INIT_DURTN_NUM;INIT_DURTN_NUM;int32;Durée initiale du contrat en mois;;[DATA].[AG].[INIT_DURTN_NUM];false;Attribute;INIT_DURTN_NUM;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.RMNG_PRD_NUM;RMNG_PRD_NUM;int32;Durée restant à courir en jours;Durée restant à courir en jours;[DATA].[AG].[RMNG_PRD_NUM];false;Attribute;RMNG_PRD_NUM;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.DVT.UNWINDING_BLNCG_PMT_RMNG_PRD_NUM;UNWINDING_BLNCG_PMT_RMNG_PRD_NUM;int32;Durée restant à étaler sur la Balancing Payment de dénouement;;[DATA].[AG].[DVT.UNWINDING_BLNCG_PMT_RMNG_PRD_NUM];false;Attribute;UNWINDING_BLNCG_PMT_RMNG_PRD_NUM;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.DVT.INIT_BLNCG_PMT_RMNG_PRD_NUM;INIT_BLNCG_PMT_RMNG_PRD_NUM;int32;Durée restant à étaler sur la Balancing Payment intiale;;[DATA].[AG].[DVT.INIT_BLNCG_PMT_RMNG_PRD_NUM];false;Attribute;INIT_BLNCG_PMT_RMNG_PRD_NUM;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.DURTN_NUM;DURTN_NUM;int32;Durée totale du prêt (en mois);;[DATA].[AG].[DURTN_NUM];false;Attribute;DURTN_NUM;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.INIT_INDX_MATURTY_NUM;INIT_INDX_MATURTY_NUM;decimal;Maturité de l'index en début de contrat;Non renseigné;[DATA].[AG].[INIT_INDX_MATURTY_NUM];false;Attribute;INIT_INDX_MATURTY_NUM;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.CRA.LATE_PMT_DAYS_QTY;LATE_PMT_DAYS_QTY;int32;Nombre de jours de retard de paiement;;[DATA].[AG].[CRA.LATE_PMT_DAYS_QTY];false;Attribute;LATE_PMT_DAYS_QTY;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.EX.RSDUL_MATURTY_VAL;RSDUL_MATURTY_VAL;decimal;Valeur maturité résiduelle;;[DATA].[AG].[EX.RSDUL_MATURTY_VAL];false;Attribute;RSDUL_MATURTY_VAL;3_DATES DUREES PERIODICITES;Field
TEC_CONTRACT;Final;;;AG.INV.ACQ_COST_AMT_CURY_CD;ACQ_COST_AMT_CURY_CD;characterLength16;Devise montant coût acquisition;Devise du montant du coût dacquisition;[DATA].[AG].[INV.ACQ_COST_AMT_CURY_CD];false;Attribute;ACQ_COST_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.INV.NETG_AGMT_CURY_CD;NETG_AGMT_CURY_CD;characterLength16;Devise accord netting;;[DATA].[AG].[INV.NETG_AGMT_CURY_CD];false;Attribute;NETG_AGMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.THRTCL_CPTL_OUTST_CURY_CD;THRTCL_CPTL_OUTST_CURY_CD;characterLength16;Devise capital théorique restant dû;;[DATA].[AG].[BAL.THRTCL_CPTL_OUTST_CURY_CD];false;Attribute;THRTCL_CPTL_OUTST_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.COMS_OUTSANDING_AMT_CURY_CD;COMS_OUTSANDING_AMT_CURY_CD;characterLength16;Devise commissions restantes dûes;Devise d'expression des commissions dengagement restantes dûes;[DATA].[AG].[BAL.COMS_OUTSANDING_AMT_CURY_CD];false;Attribute;COMS_OUTSANDING_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.NON_EXPRD_COUPN_AMT_CURY_CD;NON_EXPRD_COUPN_AMT_CURY_CD;characterLength16;Devise coupons non échus;;[DATA].[AG].[BAL.NON_EXPRD_COUPN_AMT_CURY_CD];false;Attribute;NON_EXPRD_COUPN_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.AGMT_ORIGNL_AMT_CURY_CD;AGMT_ORIGNL_AMT_CURY_CD;characterLength16;Devise Montant contrat à l'origine;;[DATA].[AG].[AGMT_ORIGNL_AMT_CURY_CD];false;Attribute;AGMT_ORIGNL_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.AST.LAST_ASESMT_ASSET_MKT_VAL_CURY_CD;LAST_ASESMT_ASSET_MKT_VAL_CURY_CD;characterLength16;Devise Actif à la date d'évaluation;Devise de la valeur de marché du bien financé ou loué à la date d'évaluation;[DATA].[AG].[AST.LAST_ASESMT_ASSET_MKT_VAL_CURY_CD];false;Attribute;LAST_ASESMT_ASSET_MKT_VAL_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.DVT.BORWG_LEG_UNWINDING_INIT_BLNCG_PMT_AMT_CURY_CD;BORWG_LEG_UNWINDING_INIT_BLNCG_PMT_AMT_CURY_CD;characterLength16;Devise de paiement Balancing Payment de dénouement - Jambe pay.;;[DATA].[AG].[DVT.BORWG_LEG_UNWINDING_INIT_BLNCG_PMT_AMT_CURY_CD];false;Attribute;BORWG_LEG_UNWINDING_INIT_BLNCG_PMT_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.DVT.LENDG_LEG_UNWINDING_INIT_BLNCG_PMT_AMT_CURY_CD;LENDG_LEG_UNWINDING_INIT_BLNCG_PMT_AMT_CURY_CD;characterLength16;Devise de paiement Balancing Payment de dénouement - Jambe rec.;;[DATA].[AG].[DVT.LENDG_LEG_UNWINDING_INIT_BLNCG_PMT_AMT_CURY_CD];false;Attribute;LENDG_LEG_UNWINDING_INIT_BLNCG_PMT_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.DVT.LENDG_LEG_INIT_BLNCG_PMT_AMT_CURY_CD;LENDG_LEG_INIT_BLNCG_PMT_AMT_CURY_CD;characterLength16;Devise de paiement Balancing Payment initiale - Jambe rec.;;[DATA].[AG].[DVT.LENDG_LEG_INIT_BLNCG_PMT_AMT_CURY_CD];false;Attribute;LENDG_LEG_INIT_BLNCG_PMT_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.DVT.BORWG_LEG_INIT_BLNCG_PMT_AMT_CURY_CD;BORWG_LEG_INIT_BLNCG_PMT_AMT_CURY_CD;characterLength16;Devise de paiement Balancing Payment initiale - Jambe pay.;;[DATA].[AG].[DVT.BORWG_LEG_INIT_BLNCG_PMT_AMT_CURY_CD];false;Attribute;BORWG_LEG_INIT_BLNCG_PMT_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.ACRUD_INT_NOT_DUE_AMT_CURY_CD;ACRUD_INT_NOT_DUE_AMT_CURY_CD;character;Devise de paiement des ICNE;;[DATA].[AG].[BAL.ACRUD_INT_NOT_DUE_AMT_CURY_CD];false;Attribute;ACRUD_INT_NOT_DUE_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.FIN.OPTN_AMT_CURY_CD;OPTN_AMT_CURY_CD;characterLength16;Devise du montant de l'option;Non renseigné;[DATA].[AG].[FIN.OPTN_AMT_CURY_CD];false;Attribute;OPTN_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.UPDT_MTH_INT_AMT_CURY_CD;UPDT_MTH_INT_AMT_CURY_CD;characterLength16;Devise du montant des intérêts moyens mensuels;;[DATA].[AG].[BAL.UPDT_MTH_INT_AMT_CURY_CD];false;Attribute;UPDT_MTH_INT_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.AST.ASSET_MKT_VAL_CURY_CD;ASSET_MKT_VAL_CURY_CD;characterLength16;Devise montant du bien immobilier revalorisé;;[DATA].[AG].[AST.ASSET_MKT_VAL_CURY_CD];false;Attribute;ASSET_MKT_VAL_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.GRS_MK_TO_MKT_AMT_CURY_CD;GRS_MK_TO_MKT_AMT_CURY_CD;characterLength16;Devise montant du MtM brut;;[DATA].[AG].[BAL.GRS_MK_TO_MKT_AMT_CURY_CD];false;Attribute;GRS_MK_TO_MKT_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.FIN.INIT_OPTN_AMT_CURY_CD;INIT_OPTN_AMT_CURY_CD;characterLength16;Devise du montant initial de l'option;;[DATA].[AG].[FIN.INIT_OPTN_AMT_CURY_CD];false;Attribute;INIT_OPTN_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.MAXM_ACHIEVABLE_AMT_CURY_CD;MAXM_ACHIEVABLE_AMT_CURY_CD;characterLength16;Devise du montant maximum atteignable;Non renseigné;[DATA].[AG].[BAL.MAXM_ACHIEVABLE_AMT_CURY_CD];false;Attribute;MAXM_ACHIEVABLE_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.DVT.BORWG_LEG_NMNL_HSTCL_AMT_CURY_CD;BORWG_LEG_NMNL_HSTCL_AMT_CURY_CD;characterLength16;Devise nominal historique - Jambe pay.;;[DATA].[AG].[DVT.BORWG_LEG_NMNL_HSTCL_AMT_CURY_CD];false;Attribute;BORWG_LEG_NMNL_HSTCL_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.DVT.LENDG_LEG_NMNL_HSTCL_AMT_CURY_CD;LENDG_LEG_NMNL_HSTCL_AMT_CURY_CD;characterLength16;Devise nominal historique - Jambe Rec.;;[DATA].[AG].[DVT.LENDG_LEG_NMNL_HSTCL_AMT_CURY_CD];false;Attribute;LENDG_LEG_NMNL_HSTCL_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.CRA.DEBT_RECVBL_CLTRLZD_AMT_CURY_CD;DEBT_RECVBL_CLTRLZD_AMT_CURY_CD;characterLength16;Devise financement garanti créances acheteurs;Devise de la part de financement garanti par des créances acheteurs;[DATA].[AG].[CRA.DEBT_RECVBL_CLTRLZD_AMT_CURY_CD];false;Attribute;DEBT_RECVBL_CLTRLZD_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.INT_OUTST_AMT_CURY_CD;INT_OUTST_AMT_CURY_CD;characterLength16;Devise intérêts restants dûs;Devise d'expression des intérêts restants dûs;[DATA].[AG].[BAL.INT_OUTST_AMT_CURY_CD];false;Attribute;INT_OUTST_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.ORIGNL_UNITRY_ACQ_AMT_CURY_CD;ORIGNL_UNITRY_ACQ_AMT_CURY_CD;characterLength16;Devise montant acquisition initial unitaire;;[DATA].[AG].[BAL.ORIGNL_UNITRY_ACQ_AMT_CURY_CD];false;Attribute;ORIGNL_UNITRY_ACQ_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.FUNDS_NET_ACCNTG_ASSET_AMT_CURY_CD;FUNDS_NET_ACCNTG_ASSET_AMT_CURY_CD;characterLength16;Devise montant actif net comptable fond;Devise du montant actif net comptable du fond;[DATA].[AG].[BAL.FUNDS_NET_ACCNTG_ASSET_AMT_CURY_CD];false;Attribute;FUNDS_NET_ACCNTG_ASSET_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.PRCHD_RECVBL_PREM_AMT_CURY_CD;PRCHD_RECVBL_PREM_AMT_CURY_CD;characterLength16;Devise montant add on affacturage;Devise du montant du Add-on affacturage;[DATA].[AG].[BAL.PRCHD_RECVBL_PREM_AMT_CURY_CD];false;Attribute;PRCHD_RECVBL_PREM_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.VALUT_ADJSTMT_AMT_CURY_CD;VALUT_ADJSTMT_AMT_CURY_CD;characterLength16;Devise montant ajustement valeur;;[DATA].[AG].[BAL.VALUT_ADJSTMT_AMT_CURY_CD];false;Attribute;VALUT_ADJSTMT_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.AST.GRNTNG_ASSET_VAL_CURY_CD;GRNTNG_ASSET_VAL_CURY_CD;characterLength16;Devise montant bien a octroi;Devide du Montant initial du bien financé / loué;[DATA].[AG].[AST.GRNTNG_ASSET_VAL_CURY_CD];false;Attribute;GRNTNG_ASSET_VAL_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.SPOT_PRC_AMT_CURY_CD;SPOT_PRC_AMT_CURY_CD;characterLength16;Devise montant cours spot;;[DATA].[AG].[BAL.SPOT_PRC_AMT_CURY_CD];false;Attribute;SPOT_PRC_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.AMRTZD_COST_AMT_CURY_CD;AMRTZD_COST_AMT_CURY_CD;characterLength16;Devise montant coût amorti;;[DATA].[AG].[BAL.AMRTZD_COST_AMT_CURY_CD];false;Attribute;AMRTZD_COST_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.CUMULATED_RCVRY_AMT_CURY_CD;CUMULATED_RCVRY_AMT_CURY_CD;characterLength16;Devise montant cumulé recouvrements depuis défaut;;[DATA].[AG].[BAL.CUMULATED_RCVRY_AMT_CURY_CD];false;Attribute;CUMULATED_RCVRY_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.ASSET_HRCT_AMT_CURY_CD;ASSET_HRCT_AMT_CURY_CD;characterLength16;Devise montant decote actif deprecie achat;;[DATA].[AG].[BAL.ASSET_HRCT_AMT_CURY_CD];false;Attribute;ASSET_HRCT_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.DBTFL_DEBT_PRT_CURY_CD;DBTFL_DEBT_PRT_CURY_CD;characterLength16;Devise montant encours douteux compromis;;[DATA].[AG].[BAL.DBTFL_DEBT_PRT_CURY_CD];false;Attribute;DBTFL_DEBT_PRT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.OVR_INDEBTED_AMT_CURY_CD;OVR_INDEBTED_AMT_CURY_CD;characterLength16;Devise montant encours surendettement;;[DATA].[AG].[BAL.OVR_INDEBTED_AMT_CURY_CD];false;Attribute;OVR_INDEBTED_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.NETG_AGMT_MTM_AMT_CURY_CD;NETG_AGMT_MTM_AMT_CURY_CD;characterLength16;Devise montant MtM net si accord de netting;;[DATA].[AG].[BAL.NETG_AGMT_MTM_AMT_CURY_CD];false;Attribute;NETG_AGMT_MTM_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.UNPD_PORTN_MTM_AMT_CURY_CD;UNPD_PORTN_MTM_AMT_CURY_CD;characterLength16;Devise montant MTM part non libérée;Devise du montant du MTM Pied de coupon;[DATA].[AG].[BAL.UNPD_PORTN_MTM_AMT_CURY_CD];false;Attribute;UNPD_PORTN_MTM_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.BASE_COUPN_MTM__AMT_CURY_CD;BASE_COUPN_MTM__AMT_CURY_CD;characterLength16;Devise montant MTM pied de coupon;Devise du montant du MTM Pied de coupon;[DATA].[AG].[BAL.BASE_COUPN_MTM__AMT_CURY_CD];false;Attribute;BASE_COUPN_MTM__AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.NOTL_AMT_CURY_CD;NOTL_AMT_CURY_CD;characterLength16;Devise montant nominal;Devise du nominal;[DATA].[AG].[BAL.NOTL_AMT_CURY_CD];false;Attribute;NOTL_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.INV.BUY_LEG_NMNL_AMT_CURY_CD;BUY_LEG_NMNL_AMT_CURY_CD;characterLength16;Devise montant notionnel jambe achetée;Devise du montant du notionnel de la jambe payée;[DATA].[AG].[INV.BUY_LEG_NMNL_AMT_CURY_CD];false;Attribute;BUY_LEG_NMNL_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.INV.SEL_LEG_NMNL_AMT_CURY_CD;SEL_LEG_NMNL_AMT_CURY_CD;characterLength16;Devise montant notionnel jambe vendue;Devise du montant du notionnel de la jambe vendue;[DATA].[AG].[INV.SEL_LEG_NMNL_AMT_CURY_CD];false;Attribute;SEL_LEG_NMNL_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.EXRCS_PRC_AMT_CURY_CD;EXRCS_PRC_AMT_CURY_CD;characterLength16;Devise prix exercice;Devise du prix d'exercice de l'option(LC.0005);[DATA].[AG].[BAL.EXRCS_PRC_AMT_CURY_CD];false;Attribute;EXRCS_PRC_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.INV.MRGN_CALL_TRIGRING_THRSH_AMT_CURY_CD;MRGN_CALL_TRIGRING_THRSH_AMT_CURY_CD;characterLength16;Devise seuil déclenchement appel marge;Devise du seuil de déclenchement de l'appel de marge;[DATA].[AG].[INV.MRGN_CALL_TRIGRING_THRSH_AMT_CURY_CD];false;Attribute;MRGN_CALL_TRIGRING_THRSH_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.INV.MRGN_CALL_TFRT_MINIMAL_AMT_CURY_CD;MRGN_CALL_TFRT_MINIMAL_AMT_CURY_CD;characterLength16;Devise seuil montant minimum transfert;;[DATA].[AG].[INV.MRGN_CALL_TFRT_MINIMAL_AMT_CURY_CD];false;Attribute;MRGN_CALL_TFRT_MINIMAL_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.AST.ASSET_MORTG_VAL_CURY_CD;ASSET_MORTG_VAL_CURY_CD;characterLength16;Devise valeur hypothécaire bien;;[DATA].[AG].[AST.ASSET_MORTG_VAL_CURY_CD];false;Attribute;ASSET_MORTG_VAL_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.BLNCG_ADJSTMT_AVG_RATE_AMT_CURY_CD;BLNCG_ADJSTMT_AVG_RATE_AMT_CURY_CD;character;Devise d'origine montant ICTM;;[DATA].[AG].[BAL.BLNCG_ADJSTMT_AVG_RATE_AMT_CURY_CD];false;Attribute;BLNCG_ADJSTMT_AVG_RATE_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
TEC_CONTRACT;Final;;;AG.BAL.BORWG_LEG_OUTST_AMT_CURY_CD;BORWG_LEG_OUTST_AMT_CURY_CD;character;Devise encours - Jambe emprunt.;;[DATA].[AG].[BAL.BORWG_LEG_OUTST_AMT_CURY_CD];false;Attribute;BORWG_LEG_OUTST_AMT_CURY_CD;4_MONTANTS EN DEVISE;Field
